delta,theta,alpha,beta,abr,tbr,dbr,tar,dar,dtabr,label
40.60425937,42.56366698,50.34413788,122.1752407,0.412064978,0.3483821,0.332344419,0.845454283,0.806534009,2.074349887,1
40.29020518,47.21634131,54.44314927,122.3357422,0.445030604,0.385957043,0.329341241,0.867259553,0.740041781,2.020179045,1
41.62092278,47.82797187,54.08535376,118.3245075,0.45709342,0.404210192,0.351752343,0.884305427,0.769541473,1.927467768,1
41.99201711,48.66821386,57.174857,121.2730455,0.471455605,0.401311055,0.346260102,0.851217063,0.73444901,1.96831511,1
42.24996472,47.15390222,56.16766838,123.2984169,0.455542494,0.382437207,0.342664292,0.839520379,0.752211476,2.007363791,1
41.57633237,46.09220482,57.20129375,123.0773231,0.464759001,0.374497947,0.337806603,0.805789551,0.726842518,2.056366202,1
42.32132039,46.94747683,58.1142884,124.7941709,0.465681113,0.376199277,0.339128984,0.807847401,0.728242943,2.048962963,1
40.13141805,46.64193556,55.8843179,125.4746653,0.445383279,0.371723929,0.319836821,0.834615816,0.718115914,2.090030817,1
39.51148215,42.27817379,56.64495749,119.7286219,0.473111246,0.353116683,0.330008661,0.746371357,0.697528675,2.15642892,1
37.92723212,43.07872488,55.12555826,120.0269662,0.459276444,0.358908721,0.315989259,0.781465553,0.688015384,2.162217829,1
40.58597554,41.25253829,57.981326,119.9433817,0.483405797,0.343933427,0.338376115,0.711479732,0.69998357,2.174095049,1
40.96357192,41.01760388,57.56695611,119.8817932,0.480197656,0.342150403,0.341699693,0.712519936,0.711581343,2.164506029,1
39.9315116,38.85434533,58.0006742,121.5010329,0.477367746,0.319786132,0.328651622,0.669894719,0.688466335,2.278349365,1
39.25326393,38.46372004,56.82320668,122.9978275,0.46198545,0.312718695,0.319137864,0.676901609,0.690796353,2.313793266,1
39.4485338,38.88010714,57.05760188,125.1775,0.45581356,0.310599805,0.31514077,0.681418529,0.691380859,2.326544923,1
40.48384635,41.47124093,53.2770008,124.3503627,0.428442665,0.333503176,0.325562752,0.778407949,0.759874725,2.167374466,1
36.69294608,35.00289322,49.54505245,127.1992747,0.38950735,0.275181547,0.288468202,0.706486147,0.740597583,2.465196431,1
34.99684676,33.02217296,49.21868563,130.3122528,0.377698064,0.253408043,0.268561444,0.670927566,0.711047975,2.639422608,1
35.68454776,31.94316249,50.6449564,123.9060079,0.408736891,0.257801563,0.287996913,0.630727416,0.704602201,2.581056843,1
34.36295935,37.60189042,52.04821891,128.8723265,0.403874287,0.291776299,0.266643432,0.722443365,0.660213934,2.514012687,1
33.70002986,41.61126832,49.19687697,132.1886331,0.372171766,0.314787038,0.254938939,0.845811175,0.685003438,2.408476742,1
32.19651755,42.26142175,49.51995036,131.6067867,0.376272011,0.321118863,0.244641772,0.853422135,0.650172654,2.432604754,1
32.03145083,42.96137825,50.44228455,131.2246001,0.384396558,0.327388144,0.244096387,0.851693745,0.635011898,2.422456745,1
32.77687439,42.4506774,52.78542007,135.1875846,0.390460561,0.314013136,0.242454767,0.804212174,0.620945601,2.498725536,1
31.27716389,44.5816975,49.77286205,139.4637769,0.356887381,0.319665066,0.224267294,0.895702913,0.628397938,2.494588444,1
27.89168445,42.39132928,47.54305496,138.0411796,0.344412117,0.307091908,0.202053362,0.891640836,0.586661595,2.640527557,1
27.43745702,42.63701169,47.46613169,136.7021607,0.347222981,0.311897131,0.200709754,0.898261775,0.578042829,2.628179647,1
28.20426786,42.12328105,49.11267878,136.9347085,0.358657635,0.307615808,0.205968729,0.857686489,0.574276716,2.645441085,1
27.0632281,40.10364228,49.49787373,141.1913837,0.350572906,0.284037462,0.191677618,0.810209394,0.546755367,2.839037405,1
29.5724809,39.31936805,50.0631064,138.8564622,0.360538542,0.283165561,0.212971585,0.785396091,0.590704074,2.742263003,1
26.16618354,39.85579341,47.07191032,137.6515734,0.341964201,0.28954114,0.190089971,0.846700148,0.555876814,2.797909003,1
26.96136979,41.16487264,44.15860196,130.9341209,0.33725817,0.314393776,0.205915537,0.93220507,0.610557594,2.570121537,1
25.80840901,42.50971339,48.10555336,128.8951883,0.373214501,0.329800623,0.20022787,0.883675801,0.536495419,2.590831473,1
26.75998908,41.41935776,45.77884332,128.2715201,0.35689016,0.322903772,0.20861988,0.904770736,0.584549262,2.552831195,1
28.24127149,38.37703644,45.99305214,122.0365183,0.376879419,0.314471742,0.231416562,0.834409431,0.614033428,2.522273165,1
27.98361605,39.07961447,47.10596266,121.8312988,0.386649105,0.320768266,0.229691519,0.829610781,0.59405677,2.519074315,1
27.87634319,38.197185,48.92435573,123.8969299,0.394879484,0.308298075,0.224996238,0.780739663,0.569784574,2.615590394,1
27.8567047,37.76171078,49.74592055,122.493654,0.406110186,0.308274833,0.227413452,0.759091607,0.559979681,2.624866408,1
27.42880255,39.95995681,48.95933203,117.1029611,0.418087908,0.3412378,0.234228087,0.816186724,0.560236454,2.464243217,1
28.1454823,40.80472363,47.41500222,113.5242438,0.41766411,0.359436207,0.24792486,0.86058677,0.593598671,2.334137279,1
28.16200372,41.49643223,49.21609695,113.2569315,0.434552625,0.366391987,0.248655895,0.843147564,0.572211237,2.332424297,1
27.36747135,43.53471632,46.51890831,112.9762131,0.411758432,0.385344093,0.242241005,0.935849914,0.588308547,2.249509171,1
24.79824715,42.11612632,45.77658894,116.1048957,0.39426924,0.362742037,0.213584854,0.920036361,0.541723351,2.419233361,1
22.61913258,43.32418615,47.78256125,116.7014619,0.409442696,0.371239447,0.193820473,0.906694514,0.473376311,2.494324313,1
22.2286753,42.20762122,49.60994234,117.3970629,0.422582483,0.359528767,0.189346094,0.850789564,0.448068961,2.591815704,1
24.00402257,40.62056841,55.4565368,114.0138094,0.486401929,0.356277618,0.210536098,0.73247575,0.43284388,2.622381723,1
23.5420298,39.42569115,56.05272414,117.1554957,0.478447245,0.33652447,0.200946867,0.703367976,0.41999796,2.750746212,1
23.79897564,38.33387191,57.07951478,117.2034574,0.48701221,0.32707117,0.203056942,0.671587207,0.416944253,2.805005388,1
22.965088,38.54968619,54.91749799,114.4301833,0.479921437,0.336883898,0.200690826,0.701956345,0.418174331,2.752959488,1
25.37764144,37.57510374,53.32488604,113.7479775,0.468798542,0.330336456,0.223104111,0.704644802,0.475906154,2.653940874,1
23.88786724,38.67533382,51.59238908,114.536943,0.450443217,0.337666894,0.20856037,0.749632543,0.463011457,2.655384144,1
23.94064317,37.97433317,51.04298708,112.8125719,0.452458323,0.336614373,0.212216092,0.74396769,0.469029039,2.64646082,1
25.46142197,39.60333498,46.87193539,113.8366427,0.411747345,0.347896196,0.223666311,0.844926386,0.543212516,2.46997892,1
27.69781793,37.51579992,46.48770722,110.3986547,0.421089436,0.339821169,0.250889089,0.807004737,0.595809507,2.405730078,1
26.30442327,34.98337653,45.96197403,114.9090061,0.399985829,0.304444166,0.228915245,0.761137381,0.572308388,2.624845085,1
26.22990212,37.50830004,46.58194658,115.102546,0.404699533,0.325868552,0.227882901,0.805211091,0.563091585,2.536696787,1
26.77713265,36.17895933,44.89720727,114.5304592,0.392011065,0.315889411,0.233799225,0.805817589,0.596409761,2.532362817,1
26.10643057,37.64196245,46.03797503,110.7711906,0.415613255,0.33981726,0.235678884,0.817628543,0.567062964,2.459813624,1
26.1930957,39.43132873,45.97474608,110.1018227,0.417565713,0.358135113,0.237898838,0.85767366,0.569727903,2.378330479,1
28.6261668,40.00923376,41.69348622,107.9202409,0.386336112,0.370729656,0.265252992,0.959603943,0.686586069,2.179833233,1
28.97193375,40.41614653,38.06901845,108.9506727,0.349415176,0.37095821,0.265917897,1.061654547,0.761037057,2.118803266,1
28.3532832,41.26235708,37.61318503,107.8024794,0.348908348,0.382758887,0.26301142,1.097018427,0.753812345,2.088836128,1
27.48569019,43.62186539,38.1414585,108.3223383,0.352110738,0.402704244,0.253739816,1.143686348,0.720625044,2.059750129,1
28.58378016,44.44968197,39.77059822,115.2967517,0.344941186,0.385524148,0.247914878,1.117651832,0.718716374,2.123237012,1
26.76050191,44.83228083,41.7101456,118.8526102,0.350940089,0.377209056,0.22515704,1.074853137,0.641582558,2.242722655,1
27.28837726,43.70673062,41.96086268,121.6303291,0.344986838,0.359340725,0.224355039,1.041607055,0.650329272,2.304260063,1
25.26093294,43.63582824,43.05275252,121.9683348,0.352983031,0.357763581,0.207110583,1.013543286,0.586743738,2.395193685,1
25.61551759,42.97338645,43.71533413,121.4681532,0.359891321,0.353783155,0.21088258,0.983027748,0.585961839,2.408312097,1
25.36237048,43.12755802,42.15525058,120.914258,0.348637549,0.356678846,0.209755002,1.023064919,0.601642029,2.380926834,1
31.01384568,56.27873867,50.35032582,124.9348154,0.403012768,0.450464816,0.248240217,1.117743287,0.615961172,2.008018694,1
33.99823418,52.76856916,51.62919064,123.3825261,0.418448157,0.427682678,0.275551452,1.022068495,0.658507983,2.017035433,1
33.4637372,50.06465736,53.5720434,122.2350235,0.438270815,0.409577026,0.27376554,0.934529545,0.624649259,2.104758122,1
34.67090529,50.06632171,52.33606025,124.9218627,0.418950367,0.400781101,0.277540733,0.95663146,0.662466856,2.091854185,1
34.21213241,47.24657564,55.14955788,123.5228087,0.446472667,0.382492724,0.276970163,0.856699083,0.620351889,2.193410267,1
34.41366412,49.81035806,54.75014263,122.8889569,0.445525326,0.405328187,0.280038703,0.909775859,0.628558438,2.109126291,1
34.16456133,48.86764191,53.6375226,126.8485588,0.422846922,0.385243966,0.269333461,0.911071943,0.636952635,2.17368773,1
34.50522758,47.41791614,53.3556459,124.7970883,0.427539189,0.379960116,0.276490646,0.888714125,0.646702462,2.174632541,1
33.62422264,45.9971061,51.34423197,122.965906,0.417548519,0.374063898,0.273443459,0.895857321,0.654878286,2.18923925,1
33.78448479,46.16347237,51.48448731,120.9890791,0.425530037,0.381550738,0.279235821,0.89664819,0.656207074,2.157322996,1
34.34486758,48.00777108,51.49868316,117.903139,0.436788058,0.407179753,0.291297313,0.932213566,0.666907685,2.057029683,1
34.61956785,47.41444095,50.31054737,118.8769182,0.423215441,0.398853214,0.291221949,0.942435402,0.688117495,2.06240641,1
36.09430915,46.81775518,48.64438009,119.3486916,0.407582014,0.392277071,0.302427355,0.962449415,0.742003682,2.026159559,1
35.80193244,46.65056839,48.86768419,120.9291819,0.404101669,0.385767667,0.296057013,0.954630226,0.73263002,2.059329485,1
35.92809968,47.21660628,50.25403719,119.280634,0.421309273,0.395844696,0.301206478,0.93955847,0.714929619,2.03903146,1
32.9992329,34.76601016,55.82963064,118.9564174,0.469328447,0.292258383,0.277406075,0.622716105,0.591070235,2.579287554,1
32.87086264,35.24473927,55.47814326,121.241538,0.457583632,0.29069855,0.271118819,0.635290534,0.592501131,2.594408275,1
33.32667115,35.99798798,57.93979004,122.1919117,0.47417042,0.294602052,0.272740402,0.621299938,0.57519489,2.59837847,1
33.19037698,37.92413089,60.30409533,129.2482775,0.466575621,0.293420784,0.256795507,0.628881516,0.550383466,2.665452923,1
33.15540329,40.68760838,58.66857156,127.7570935,0.45921968,0.318476315,0.259519079,0.693516261,0.56513057,2.524621637,1
30.5976065,42.93168805,57.62377804,131.4595908,0.438338334,0.32657707,0.232752942,0.745034246,0.530989247,2.571537916,1
32.40504484,42.41119721,58.62626425,132.7990739,0.441465912,0.319363652,0.244015593,0.723416335,0.552739378,2.5586067,1
31.01310498,42.41597839,58.63670274,132.9423448,0.441068666,0.319055441,0.233282368,0.723369092,0.528902608,2.609034986,1
29.83393449,44.61638605,59.08336341,131.7804859,0.448346832,0.338565955,0.22639114,0.755142962,0.504946448,2.563640397,1
32.01243472,42.34176023,58.75746392,135.8439074,0.432536615,0.311694216,0.235656021,0.720619261,0.544823289,2.617221146,1
31.64745001,40.51089103,58.61330616,133.8452811,0.437918361,0.30266955,0.236448007,0.691155195,0.539936272,2.667170343,1
31.18061132,41.4144923,58.64051926,133.2476485,0.44008671,0.310808429,0.234004965,0.706243615,0.53172468,2.643265981,1
31.6459321,42.63214204,57.3718248,132.9400805,0.431561532,0.320686898,0.238046584,0.743084993,0.551593612,2.562154546,1
28.50354899,42.85021033,58.94239734,130.9490804,0.450116925,0.327228036,0.217668951,0.726984518,0.48358313,2.661268019,1
30.07582606,42.6485291,56.42400371,130.7116914,0.431667612,0.326279376,0.230092853,0.755857902,0.53303247,2.573219037,1
30.78248281,42.81669808,45.04260298,126.6996885,0.355506817,0.337938464,0.242956263,0.950582232,0.683408168,2.333481018,1
27.96283203,42.41284845,45.00728205,126.5861806,0.355546568,0.335051174,0.220899564,0.942355248,0.621295727,2.438249427,1
27.84330174,46.06470928,43.96806677,124.4285823,0.353359863,0.370210031,0.22376934,1.047685574,0.633261905,2.278462736,1
29.40389008,46.36378008,42.57062629,118.8246411,0.358264295,0.390186578,0.247456166,1.089102607,0.690708421,2.130133697,1
29.75608445,47.34121725,45.58030757,116.2695288,0.392022811,0.407167877,0.255923325,1.038633124,0.652827636,2.099293137,1
29.41556105,44.44477844,46.93256083,108.6511112,0.431956566,0.409059585,0.270734102,0.9469924,0.626762327,2.106457581,1
29.99479082,43.13607096,49.01714168,109.1929112,0.448904065,0.39504461,0.274695404,0.880020121,0.611924519,2.163382859,1
31.50981049,43.74574934,49.73188458,109.0575983,0.456014852,0.401125185,0.288928153,0.879631844,0.633593735,2.110003344,1
31.54788937,42.76242782,49.93877218,106.8800711,0.467241195,0.400097299,0.295170924,0.856297141,0.631731378,2.110323966,1
31.60895253,43.0757615,46.59286607,107.4605262,0.43358122,0.40085195,0.294144777,0.924514097,0.678407559,2.062716505,1
32.56968966,41.36822266,46.30527862,104.5756666,0.442792096,0.395581726,0.311446159,0.893380277,0.70336883,2.040643838,1
32.8464682,39.66132549,50.39961419,104.7141624,0.481306568,0.378757988,0.313677419,0.786937085,0.651720628,2.139270398,1
34.98903961,38.32297263,48.04058713,108.1652306,0.444140755,0.354300291,0.323477696,0.797720738,0.728322481,2.130698816,1
33.65022856,40.36823277,49.14341773,109.7466992,0.447789483,0.367830951,0.306617227,0.821437227,0.684735212,2.146628207,1
35.87489439,39.08998956,49.68939536,112.425442,0.441976429,0.347697006,0.319099429,0.786686762,0.721982913,2.162543698,1
35.96073809,37.89382031,49.44722956,111.1036481,0.445054959,0.341067291,0.323668383,0.766348704,0.727254862,2.173879055,1
35.89806675,38.91339229,49.44866643,113.6918073,0.434936058,0.342270857,0.315748932,0.786945232,0.725966327,2.180688303,1
36.28946663,36.11659541,50.89103739,118.1820127,0.430615762,0.305601458,0.307064212,0.709684795,0.713081684,2.335067607,1
35.64618359,32.50126891,54.99071081,116.5954974,0.471636659,0.27875235,0.305725216,0.591031984,0.64822191,2.517866801,1
34.17253474,34.27581978,53.71568957,115.7400317,0.464106401,0.296144897,0.295252509,0.638096989,0.636174179,2.47567268,1
35.41219549,32.98332463,51.48347475,118.0613287,0.436073991,0.2793745,0.299947459,0.640658479,0.687836158,2.478887552,1
36.22313519,35.63243105,51.1372522,118.0686197,0.433114678,0.301794254,0.306797312,0.696799877,0.708351224,2.354805352,1
36.51902592,33.56992338,52.99114511,117.5343633,0.450856614,0.285617946,0.310709353,0.633500622,0.689153364,2.432987084,1
39.21837794,34.52986885,53.36071056,121.7109094,0.438421755,0.283703975,0.322225658,0.647102868,0.734967311,2.373908908,1
36.03736684,36.21251992,54.49598599,121.9979513,0.446695911,0.296828918,0.295393213,0.664498848,0.661284794,2.44282649,1
35.92094945,36.51744847,54.69156705,121.4340866,0.450380684,0.30071827,0.295806148,0.667697973,0.656791374,2.43138527,1
36.10654158,36.37676183,55.34791438,120.9224664,0.457714071,0.300827157,0.2985925,0.657238168,0.652355956,2.431875652,1
35.7280883,35.35619657,55.92502269,121.6473538,0.459730697,0.290645012,0.293702141,0.632207103,0.63885693,2.49805392,1
35.19142928,37.09506549,54.6570259,121.8066916,0.448719403,0.304540457,0.288912118,0.678687961,0.643859206,2.441171315,1
34.56153706,36.16659073,55.99123627,120.6200052,0.464195273,0.299839074,0.286532379,0.645933063,0.617266904,2.49704392,1
35.82394269,37.40347073,54.42206699,114.3747653,0.475822327,0.327025552,0.313215442,0.687285008,0.658261339,2.305104391,1
35.94879092,37.16279975,55.39996563,118.9460807,0.465756966,0.312434,0.30222762,0.670809076,0.648895545,2.384656724,1
34.6778154,37.10933655,54.78290539,116.1330011,0.471725563,0.3195417,0.298604316,0.677388983,0.633004313,2.380870418,1
34.9767076,38.27442311,54.13094953,115.5769044,0.468354381,0.331159788,0.302627136,0.707070972,0.6461499,2.316795007,1
32.19551444,39.51969573,55.89805545,116.2043829,0.481032247,0.340087824,0.277059381,0.706995895,0.575968416,2.399803862,1
31.69390258,39.56944497,58.05576868,114.618191,0.506514439,0.345228315,0.276517212,0.681576454,0.545921677,2.423040254,1
29.96902525,39.40624288,57.29630268,114.0914157,0.502196439,0.34539183,0.262675549,0.687762404,0.523053388,2.47044405,1
27.2876213,41.35654041,55.74686628,114.263913,0.487878148,0.361938773,0.238812243,0.741863053,0.489491574,2.476696853,1
26.29662814,41.64890065,54.74087826,115.9950667,0.471924193,0.359057517,0.226704711,0.760837275,0.480383746,2.51283562,1
25.88615062,40.46429771,52.30156073,115.4941711,0.45285022,0.350357921,0.224133828,0.773672853,0.494940309,2.528931394,1
26.9350586,41.21065629,52.00046757,115.8775043,0.448753775,0.355639833,0.232444242,0.792505495,0.517977239,2.463514722,1
28.75821252,41.58069626,50.75464018,116.8081467,0.434512845,0.355974283,0.246200401,0.819249159,0.56661248,2.382220449,1
28.74912703,42.47180272,52.70807267,118.8119908,0.443625869,0.357470676,0.241971596,0.805793127,0.545440681,2.408281724,1
29.46866315,43.72577662,58.57986006,116.8486108,0.501331249,0.374208784,0.252195237,0.746430199,0.503051102,2.396745866,1
30.85742127,43.86442025,58.52551542,117.2414396,0.499187963,0.37413751,0.263195517,0.74949225,0.527247322,2.352283502,1
28.8341036,44.00441368,61.04217594,120.8859469,0.504956759,0.364015957,0.238523206,0.720885404,0.472363627,2.497691189,1
29.88420077,43.52550285,57.61859106,119.6060665,0.481736359,0.36390715,0.249855226,0.755407275,0.518655528,2.414185712,1
30.99377068,39.94733738,58.12989517,118.327101,0.491264424,0.337600913,0.261932984,0.687208144,0.533181259,2.487372992,1
31.48217883,38.16300364,60.4461124,118.5915336,0.509700065,0.321802092,0.265467339,0.6313558,0.520830498,2.570711134,1
29.40233187,41.73386913,58.23535782,119.6987614,0.48651596,0.348657485,0.245636058,0.716641413,0.504887975,2.501316021,1
36.1223353,40.47274573,59.35812801,126.0316619,0.470977905,0.321131572,0.286613179,0.681839995,0.608549099,2.420387672,1
41.43764738,43.98391889,58.93369183,128.8555167,0.457362582,0.341342924,0.321582253,0.746328925,0.703123224,2.198381705,1
43.53766073,44.01651186,59.58041298,130.5813292,0.456270535,0.337081205,0.333414133,0.73877487,0.730737814,2.171932377,1
44.26206734,44.85484736,57.84024979,129.8501913,0.44543831,0.345435358,0.340870251,0.775495395,0.765246822,2.106114666,1
45.0143904,44.89221543,62.37892595,131.7059315,0.473622754,0.340851888,0.341779523,0.71966958,0.721628173,2.158738567,1
45.73435724,45.99633417,62.78085159,132.5173748,0.473755624,0.34709663,0.345119705,0.732649096,0.728476217,2.129039074,1
44.7782118,45.89626626,61.01348612,133.6266756,0.456596603,0.343466348,0.335099347,0.752231501,0.733906791,2.146581551,1
43.72413291,45.86828983,59.59578103,134.5889486,0.442798474,0.340802795,0.324871643,0.769656661,0.733678327,2.16742358,1
42.73129764,43.81745956,53.42347247,133.4366876,0.400365697,0.328376403,0.320236499,0.820191155,0.79985998,2.159016098,1
40.76194417,44.90197484,54.09861556,131.6439615,0.410946427,0.341086475,0.309637781,0.830002291,0.753474812,2.168270833,1
40.59805064,44.00600194,52.67073623,128.6206776,0.409504422,0.342137849,0.31564171,0.83549244,0.770789504,2.142821867,1
39.95748198,43.34346172,51.79574286,128.3758314,0.40346958,0.337629453,0.311253929,0.836815138,0.771443361,2.162899558,1
40.20674998,44.24493038,51.59780382,132.8304688,0.388448556,0.333093234,0.302692224,0.857496388,0.779233746,2.183831889,1
44.23192494,44.06571585,50.53283453,138.7445308,0.364214966,0.317603264,0.318801215,0.872021454,0.875310585,2.143628796,1
44.31562266,44.16034402,52.88134353,137.5115124,0.384559391,0.32113925,0.322268455,0.835083624,0.838019984,2.151916086,1
35.24899443,43.54830866,54.23348124,131.1747693,0.413444457,0.331986928,0.268717792,0.802978302,0.649948955,2.352977111,1
30.67445306,42.61399095,53.61924311,128.88467,0.416024987,0.330636615,0.237999237,0.794751818,0.572079188,2.490214052,1
28.95266581,41.83161194,50.72801187,126.7764509,0.400137498,0.329963583,0.22837574,0.824625496,0.57074316,2.50768205,1
31.88372815,41.20304137,52.09908071,127.2390382,0.409458303,0.323823898,0.250581336,0.790859278,0.611982548,2.453769952,1
32.93601279,35.24523009,46.79583462,126.0251195,0.371321486,0.279668293,0.261344825,0.753170242,0.7038236,2.534728714,1
33.17750501,34.22465335,51.47615781,128.7464322,0.399825897,0.265829917,0.2576965,0.664864178,0.644521783,2.673840044,1
31.89159418,34.33770521,51.71291787,127.8485152,0.40448587,0.268581181,0.249448295,0.664006338,0.616704597,2.711208403,1
30.72154346,35.97929656,50.68580393,128.3180912,0.39500123,0.280391457,0.239417086,0.709849579,0.606117316,2.683682771,1
31.2236956,38.17611555,49.1827603,128.3938379,0.383061688,0.297336042,0.24318687,0.776209292,0.634850411,2.55874757,1
31.43463058,38.86656113,49.43739053,133.6933347,0.369782014,0.290714277,0.23512489,0.78617744,0.635847286,2.60494482,1
33.15942889,43.23796911,48.25794193,133.4887221,0.361513251,0.323907282,0.24840622,0.895976235,0.687128948,2.378964059,1
33.35575751,45.05767343,49.23994159,135.1464977,0.364344932,0.33339875,0.246811853,0.915063503,0.677412613,2.351465012,1
31.3130983,46.59168946,54.25998531,135.6659122,0.399952976,0.343429596,0.230810362,0.858674937,0.577093748,2.437923303,1
33.03952005,46.32650689,54.69702384,131.142181,0.417081853,0.353254052,0.251936637,0.846965769,0.604046029,2.341546025,1
34.61429068,45.52985785,56.19692504,130.0965506,0.431963221,0.349969754,0.266066168,0.810184148,0.615946347,2.324480066,1
37.0824064,46.18062487,56.07223987,131.5222871,0.42633261,0.351123949,0.2819477,0.823591584,0.661332711,2.25303504,1
35.84525137,47.11524193,56.05863949,135.1961178,0.414646814,0.348495524,0.265135212,0.840463528,0.639424212,2.305371504,1
33.80333892,47.11265729,56.16619471,135.9787958,0.413051126,0.346470617,0.248592722,0.838808068,0.601844919,2.37462306,1
30.65199404,45.66606386,52.35105713,135.3983683,0.386644668,0.337271892,0.226383777,0.872304522,0.585508598,2.460091761,1
31.90138909,47.77024799,52.31711221,138.4810029,0.377792702,0.344958853,0.230366537,0.913090306,0.609769686,2.394806008,1
57.67701886,49.66384125,53.16218408,138.1814001,0.384727496,0.359410465,0.417400741,0.9341949,1.084925683,1.782579197,1
63.18792463,48.07720292,53.20949716,136.1973079,0.390679507,0.35299672,0.463944006,0.903545523,1.187530948,1.702301603,1
63.70850555,48.2455505,54.20295007,137.8406795,0.393228982,0.350009523,0.462189433,0.890090861,1.175369707,1.715378937,1
64.56033207,48.87657659,58.8687453,137.5665745,0.427929135,0.355293986,0.469302462,0.830263603,1.096682658,1.731670248,1
63.78761314,59.46319511,58.92718633,135.0447571,0.436353011,0.44032213,0.47234424,1.00909612,1.082481909,1.573798551,1
72.12664427,52.99870847,59.24838,135.3444049,0.437760098,0.391584037,0.532911902,0.894517428,1.217360614,1.555182708,1
74.54974723,54.15629376,58.98804096,131.4121435,0.448878158,0.412110269,0.567297247,0.918089377,1.263811207,1.479341475,1
79.58221546,62.54808232,57.29397379,130.5854972,0.438746837,0.478981845,0.60942614,1.091704383,1.389015462,1.32188192,1
104.2118447,104.617271,64.86974407,128.8661683,0.503388476,0.811828833,0.80868273,1.612728284,1.606478432,0.927724621,1
102.832521,134.6375606,53.23046023,130.6269014,0.407499984,1.030703164,0.787223152,2.529333017,1.931836031,0.774233792,1
105.9474111,140.5723873,54.8315555,133.8021432,0.409795794,1.050598921,0.79182148,2.563713285,1.932234279,0.765186812,1
106.5056843,140.9472561,54.44579663,128.3010589,0.424359682,1.098566584,0.83012319,2.588762858,1.956178271,0.738511554,1
106.375643,141.1800652,55.48525854,126.1045963,0.439993943,1.119547339,0.843550878,2.544460798,1.91718748,0.733531277,1
107.1704705,140.9474165,56.36422851,126.824494,0.444426993,1.111358004,0.845029751,2.500653699,1.901391598,0.738313246,1
107.1419541,140.1816683,57.66588264,124.3266386,0.463825639,1.127527213,0.861777936,2.430929033,1.857978222,0.73584771,1
90.11399876,140.2203015,56.20323966,126.4334893,0.444528107,1.10904399,0.712738367,2.49487934,1.603359509,0.792920242,1
89.98629096,139.4219378,56.90769166,128.8531785,0.441647558,1.08202172,0.69836299,2.449966494,1.581267634,0.809739351,1
90.7468639,139.1058875,57.57197506,128.8537803,0.446800823,1.079563884,0.704262333,2.416208361,1.576233294,0.811066016,1
91.64584936,138.8413323,54.26870922,128.2255188,0.423228619,1.082790178,0.714723951,2.558404913,1.688742015,0.79177604,1
84.39548999,134.2715679,54.36089528,129.3797876,0.420165285,1.037809463,0.652308151,2.47000288,1.55250368,0.84027601,1
75.35779302,133.6302272,54.59848262,129.8103316,0.420601981,1.029426746,0.580522306,2.447508076,1.380217717,0.882389402,1
73.09399304,133.8625243,53.53959667,130.4568287,0.410400875,1.026105921,0.560292579,2.50025276,1.365232418,0.889058377,1
66.86915474,130.219936,53.26305539,132.6510822,0.401527485,0.981672624,0.504098072,2.4448454,1.255450974,0.943299992,1
57.13484436,101.740874,50.45655653,134.6308854,0.374776979,0.755702331,0.424381405,2.016405418,1.132357186,1.164982566,1
51.37872149,46.86946792,47.89935317,125.7786017,0.380822751,0.372634671,0.408485393,0.978498974,1.07263915,1.76774713,1
33.27921636,39.00259243,44.75273563,124.7129823,0.358845846,0.312738832,0.266846448,0.871513034,0.74362418,2.344514073,1
31.67961124,39.5179453,46.03646442,129.3087385,0.356019747,0.30560924,0.244992037,0.858405305,0.688141708,2.462798043,1
32.57914684,38.29801084,46.29386451,127.4942899,0.363105395,0.300390009,0.255534164,0.827280488,0.703746537,2.451962806,1
34.09961401,40.42838409,44.79131626,126.2057144,0.354907196,0.320337191,0.270190729,0.902594241,0.761299664,2.29439989,1
31.54818689,40.74273802,47.03663776,123.240851,0.381664338,0.330594423,0.255988064,0.866191547,0.670715179,2.355447644,1
28.40628183,42.54250677,48.86858171,120.632679,0.40510235,0.352661543,0.235477501,0.870549242,0.581279031,2.389064903,1
29.82687963,40.3790592,46.61125487,120.5102394,0.386782527,0.335067455,0.24750494,0.866294188,0.639907244,2.380446684,1
29.30839279,38.94983421,49.37502625,121.4470856,0.406555876,0.320714441,0.24132644,0.788856982,0.593587387,2.502586418,1
154.2451651,446.7425414,443.7966688,526.1830747,0.843426347,0.849024917,0.293139731,1.006637888,0.347558186,1.613976015,1
142.2650276,438.689041,434.4026569,479.9071262,0.905180676,0.914112371,0.296442832,1.009867306,0.327495758,1.57380735,1
124.9388553,427.8729745,436.3527332,478.1646021,0.912557582,0.894823608,0.261288382,0.980566734,0.286325364,1.654301312,1
107.131338,430.1954295,433.5227354,478.2435533,0.90648945,0.899532104,0.224009999,0.992324956,0.247118154,1.696856259,1
66.59329193,177.9403174,159.9045997,226.4306001,0.706196952,0.785849251,0.294100232,1.112790487,0.416456387,1.579885893,1
64.54609499,176.7348907,151.3743192,208.7336486,0.725203245,0.846700529,0.309227072,1.167535494,0.426400563,1.492483823,1
54.84678016,100.2423103,73.83124792,152.2178006,0.485036886,0.658545255,0.360317781,1.357722009,0.742866763,1.457543196,1
29.44670372,52.46055522,49.97363858,120.7681469,0.413798173,0.434390662,0.243828398,1.04976457,0.589244741,2.084574526,1
